Mean data for UKR  Province= 20: Sevastopol,  from 1981 to 2023, weekly for cropland area only
year,week,SMN,SMT,VCI,TCI,VHI
2009,23, 0.463,298.17, 80.51, 18.51, 49.51
2009,24, 0.458,298.71, 78.13, 19.02, 48.57
2009,25, 0.450,299.20, 75.22, 19.91, 47.56
2009,26, 0.442,299.82, 73.54, 19.75, 46.64
2009,27, 0.431,300.20, 72.22, 19.97, 46.10
2009,28, 0.421,300.33, 71.17, 21.64, 46.40
2009,29, 0.414,300.27, 70.70, 24.05, 47.37
2009,30, 0.411,300.11, 71.65, 26.02, 48.84
2009,31, 0.410,300.08, 73.99, 26.00, 49.99
2009,32, 0.410,299.85, 76.42, 27.07, 51.74
2009,33, 0.406,299.39, 76.05, 28.15, 52.10
2009,34, 0.400,298.97, 76.12, 26.52, 51.32
2009,35, 0.391,298.29, 75.20, 24.09, 49.64
2009,36, 0.380,297.44, 74.20, 19.36, 46.78
2009,37, 0.369,296.56, 73.68, 15.81, 44.74
2009,38, 0.354,295.71, 72.22, 11.77, 42.00
2009,39, 0.337,294.93, 71.66,  6.41, 39.03
2009,40, 0.318,293.61, 71.05,  5.40, 38.23
2009,41, 0.297,292.52, 70.65,  2.47, 36.56
2009,42, 0.273,291.38, 70.36,  0.67, 35.51
2009,43, 0.244,289.64, 68.21,  1.08, 34.65
2009,44, 0.216,287.73, 65.23,  2.27, 33.75
2009,45, 0.197,286.04, 64.00,  5.18, 34.59
2009,46, 0.176,284.12, 60.41,  8.40, 34.41
2009,47, 0.157,282.76, 57.12,  8.03, 32.57
2009,48, 0.139,281.26, 52.54,  9.02, 30.78
2009,49, 0.125,278.71, 50.57, 15.02, 32.79
2009,50, 0.119,276.19, 52.55, 20.68, 36.61
2009,51, 0.106,273.64, 50.42, 27.41, 38.91
2009,52, 0.097,271.59, 46.90, 35.53, 41.22
2010, 1, 0.079,269.42, 34.74, 45.75, 40.24
2010, 2, 0.076,268.24, 31.87, 50.90, 41.39
2010, 3, 0.073,267.10, 28.31, 57.47, 42.89
2010, 4, 0.073,267.51, 28.23, 57.78, 43.01
2010, 5, 0.083,269.33, 33.84, 51.88, 42.86
2010, 6, 0.097,271.84, 41.04, 44.37, 42.70
2010, 7, 0.112,273.64, 46.99, 43.40, 45.20
2010, 8, 0.127,275.82, 53.89, 41.11, 47.50
2010, 9, 0.151,278.66, 63.54, 35.12, 49.33
2010,10, 0.176,281.14, 71.86, 31.41, 51.63
2010,11, 0.198,283.33, 76.73, 27.74, 52.24
2010,12, 0.217,285.49, 78.76, 24.98, 51.87
2010,13, 0.239,287.84, 80.33, 20.17, 50.25
2010,14, 0.264,290.24, 81.61, 13.98, 47.80
2010,15, 0.290,291.83, 81.82, 11.02, 46.42
2010,16, 0.318,292.50, 81.16, 11.89, 46.53
2010,17, 0.350,293.64, 80.46, 11.79, 46.12
2010,18, 0.376,294.84, 79.06, 12.66, 45.86
2010,19, 0.393,295.35, 74.28, 16.60, 45.44
2010,20, 0.408,295.83, 71.33, 21.90, 46.62
2010,21, 0.419,296.40, 70.58, 24.46, 47.52
2010,22, 0.421,297.09, 68.20, 24.58, 46.39
2010,23, 0.421,297.68, 66.43, 24.01, 45.22
2010,24, 0.416,297.96, 64.42, 27.05, 45.74
2010,25, 0.411,298.39, 63.28, 28.31, 45.80
2010,26, 0.407,298.77, 63.29, 29.87, 46.58
2010,27, 0.406,299.28, 65.13, 27.83, 46.48
2010,28, 0.407,300.01, 67.64, 22.79, 45.21
2010,29, 0.409,300.77, 69.74, 17.99, 43.86
2010,30, 0.410,301.52, 72.07, 12.48, 42.28
2010,31, 0.409,301.88, 74.16,  9.10, 41.63
2010,32, 0.406,301.76, 75.54,  9.35, 42.45
2010,33, 0.404,301.36, 75.87,  9.92, 42.90
2010,34, 0.402,300.59, 77.40, 11.36, 44.38
2010,35, 0.399,299.58, 78.64, 11.80, 45.22
2010,36, 0.394,298.12, 79.18, 13.07, 46.12
2010,37, 0.386,296.63, 79.45, 14.55, 47.00
2010,38, 0.369,295.26, 77.75, 15.52, 46.64
2010,39, 0.348,293.67, 76.11, 17.46, 46.78
2010,40, 0.330,291.72, 75.74, 20.81, 48.28
2010,41, 0.313,290.23, 76.95, 19.16, 48.05
2010,42, 0.296,289.08, 79.61, 16.15, 47.88
2010,43, 0.278,288.37, 82.24,  9.47, 45.85
2010,44, 0.255,287.91, 81.51,  3.55, 42.53
2010,45, 0.234,287.44, 80.31,  1.32, 40.82
2010,46, 0.212,286.35, 77.31,  1.05, 39.18
2010,47, 0.199,285.06, 77.45,  0.98, 39.22
2010,48, 0.188,283.80, 77.36,  1.18, 39.27
2010,49, 0.180,282.29, 79.86,  1.89, 40.88
2010,50, 0.176,280.99, 85.59,  2.08, 43.83
2010,51, 0.167,279.84, 87.38,  1.84, 44.61
2010,52, 0.160,278.93, 87.61,  3.53, 45.57
2011, 1, 0.156,278.12, 85.51,  6.17, 45.84
2011, 2, 0.154,277.19, 82.74,  9.71, 46.23
2011, 3, 0.150,275.98, 77.95, 16.64, 47.30
2011, 4, 0.148,275.44, 74.39, 21.27, 47.83
2011, 5, 0.152,275.87, 75.89, 21.79, 48.84
2011, 6, 0.157,276.50, 76.77, 22.63, 49.70
2011, 7, 0.161,276.88, 75.16, 27.56, 51.36
2011, 8, 0.169,277.87, 76.98, 30.88, 53.93
2011, 9, 0.184,280.21, 80.28, 28.19, 54.24
2011,10, 0.197,282.39, 82.14, 25.59, 53.86
2011,11, 0.204,284.14, 79.31, 23.65, 51.48
2011,12, 0.208,285.29, 74.24, 27.79, 51.01
2011,13, 0.220,286.53, 71.90, 32.12, 52.01
2011,14, 0.232,287.90, 68.81, 32.71, 50.76
2011,15, 0.250,289.05, 66.82, 35.24, 51.03
2011,16, 0.276,289.59, 65.77, 41.58, 53.68
2011,17, 0.299,290.64, 63.07, 44.34, 53.70
2011,18, 0.327,292.12, 62.85, 43.33, 53.09
2011,19, 0.356,293.11, 63.22, 42.81, 53.02
2011,20, 0.385,293.66, 65.77, 46.50, 56.14
2011,21, 0.415,294.61, 71.36, 43.73, 57.54
2011,22, 0.437,295.87, 75.28, 37.25, 56.26
2011,23, 0.450,296.68, 77.42, 34.40, 55.91
2011,24, 0.456,297.10, 78.54, 37.16, 57.85
2011,25, 0.459,297.51, 79.44, 39.56, 59.50
2011,26, 0.462,298.14, 81.08, 38.24, 59.66
2011,27, 0.458,298.66, 82.23, 35.66, 58.95
2011,28, 0.457,299.27, 84.16, 31.32, 57.74
2011,29, 0.456,299.74, 85.35, 28.42, 56.89
2011,30, 0.448,299.92, 84.36, 26.95, 55.66
2011,31, 0.444,299.97, 85.54, 25.80, 55.67
2011,32, 0.442,299.77, 87.54, 26.36, 56.95
2011,33, 0.438,299.49, 86.85, 26.15, 56.50
2011,34, 0.430,299.24, 85.88, 23.06, 54.47
2011,35, 0.421,298.81, 84.86, 18.40, 51.63
2011,36, 0.412,298.10, 84.49, 12.61, 48.55
2011,37, 0.398,297.03, 83.08, 10.59, 46.84
2011,38, 0.380,295.70, 81.10, 11.10, 46.10
2011,39, 0.358,293.92, 78.97, 14.69, 46.83
2011,40, 0.333,291.88, 76.43, 18.94, 47.68
2011,41, 0.306,289.81, 74.32, 21.85, 48.08
2011,42, 0.278,287.65, 72.44, 25.97, 49.21
2011,43, 0.251,285.55, 71.18, 26.75, 48.97
2011,44, 0.227,283.60, 69.81, 26.77, 48.29
2011,45, 0.204,281.83, 67.20, 26.97, 47.08
2011,46, 0.182,280.42, 63.44, 25.37, 44.40
2011,47, 0.159,278.82, 58.15, 25.19, 41.67
2011,48, 0.138,277.33, 52.15, 25.69, 38.92
2011,49, 0.122,276.32, 48.79, 24.76, 36.78
2011,50, 0.106,275.13, 45.09, 24.56, 34.82
2011,51, 0.096,274.17, 43.96, 24.85, 34.41
2011,52, 0.090,273.17, 42.52, 28.59, 35.56
2012, 1, 0.087,272.55, 40.21, 31.91, 36.06
2012, 2, 0.088,271.83, 39.05, 34.95, 37.00
2012, 3, 0.090,271.43, 39.00, 37.79, 38.40
2012, 4, 0.096,271.74, 41.45, 38.56, 40.00
2012, 5, 0.103,272.24, 45.25, 38.45, 41.85
2012, 6, 0.111,273.33, 48.06, 37.05, 42.56
2012, 7, 0.118,274.58, 49.24, 38.39, 43.81
2012, 8, 0.123,275.92, 50.11, 41.01, 45.56
2012, 9, 0.128,277.64, 49.98, 42.19, 46.08
2012,10, 0.141,279.99, 52.82, 40.10, 46.46
2012,11, 0.157,282.39, 55.99, 35.58, 45.79
2012,12, 0.179,284.85, 60.46, 31.93, 46.20
2012,13, 0.203,287.24, 64.44, 27.30, 45.87
2012,14, 0.229,289.18, 66.70, 22.91, 44.80
2012,15, 0.256,290.47, 68.23, 22.76, 45.49
2012,16, 0.294,292.21, 71.94, 15.11, 43.53
2012,17, 0.340,293.78, 76.98, 11.16, 44.07
2012,18, 0.376,294.93, 78.81, 12.15, 45.48
2012,19, 0.400,295.56, 76.69, 14.17, 45.43
2012,20, 0.417,295.75, 74.67, 22.87, 48.77
2012,21, 0.428,295.83, 73.98, 30.76, 52.37
2012,22, 0.450,297.73, 78.03, 18.10, 48.06
2012,23, 0.458,298.63, 78.70, 15.71, 47.21
2012,24, 0.460,299.48, 78.34, 14.46, 46.40
2012,25, 0.457,300.33, 77.21, 12.21, 44.71
2012,26, 0.450,301.13, 75.97, 10.92, 43.44
2012,27, 0.438,301.16, 74.45, 10.79, 42.62
2012,28, 0.426,301.48, 73.17, 10.27, 41.72
2012,29, 0.417,301.69, 72.05, 10.41, 41.23
2012,30, 0.409,301.76, 71.47, 10.36, 40.91
2012,31, 0.397,301.55, 69.96, 12.01, 40.99
2012,32, 0.388,301.14, 69.40, 14.96, 42.18
2012,33, 0.383,300.46, 68.79, 17.77, 43.28
2012,34, 0.386,299.76, 71.28, 18.40, 44.84
2012,35, 0.393,299.09, 75.07, 16.50, 45.78
2012,36, 0.394,298.63, 77.37,  9.68, 43.53
2012,37, 0.388,297.88, 78.05,  6.19, 42.12
2012,38, 0.380,297.16, 79.02,  2.90, 40.96
2012,39, 0.371,296.37, 80.58,  1.42, 41.00
2012,40, 0.356,295.34, 81.62,  0.84, 41.23
2012,41, 0.336,294.02, 82.09,  0.80, 41.44
2012,42, 0.314,292.37, 83.18,  1.41, 42.30
2012,43, 0.290,290.69, 83.75,  1.17, 42.46
2012,44, 0.261,289.03, 82.15,  1.03, 41.59
2012,45, 0.236,287.31, 80.16,  1.06, 40.61
2012,46, 0.214,285.59, 77.57,  2.03, 39.80
2012,47, 0.195,283.62, 75.29,  3.97, 39.63
2012,48, 0.177,281.69, 71.47,  6.37, 38.92
2012,49, 0.164,280.18, 71.22,  8.38, 39.80
2012,50, 0.154,278.83, 72.98,  9.37, 41.17
2012,51, 0.154,278.43, 79.97,  6.58, 43.27
2012,52, 0.155,278.32, 85.32,  5.49, 45.41
2013, 1, 0.158,278.39, 80.43,  6.70, 43.56
2013, 2, 0.164,278.71, 80.96,  6.72, 43.84
2013, 3, 0.171,278.74, 81.70,  8.15, 44.92
2013, 4, 0.178,279.19, 82.29,  8.87, 45.58
2013, 5, 0.184,279.91, 83.29,  8.85, 46.07
2013, 6, 0.189,280.63, 83.33,  9.46, 46.39
2013, 7, 0.197,281.44, 83.47, 11.54, 47.51
2013, 8, 0.207,282.61, 84.61, 13.27, 48.94
2013, 9, 0.218,283.67, 84.82, 14.86, 49.84
2013,10, 0.232,284.58, 84.25, 16.89, 50.57
2013,11, 0.241,284.73, 81.46, 24.49, 52.98
2013,12, 0.257,286.01, 81.36, 26.34, 53.85
2013,13, 0.274,287.55, 81.55, 27.22, 54.39
2013,14, 0.293,289.37, 81.75, 22.45, 52.10
2013,15, 0.316,291.24, 83.29, 16.84, 50.07
2013,16, 0.345,292.66, 85.40, 12.75, 49.08
2013,17, 0.383,294.36, 87.87,  8.91, 48.39
2013,18, 0.410,295.86, 87.58,  7.28, 47.43
2013,19, 0.421,296.56, 82.64,  7.88, 45.26
2013,20, 0.429,297.20, 79.10, 11.14, 45.12
2013,21, 0.436,297.82, 76.98, 11.70, 44.34
2013,22, 0.435,297.85, 72.97, 18.75, 45.86
2013,23, 0.432,298.15, 70.03, 22.51, 46.27
2013,24, 0.427,298.61, 67.88, 25.24, 46.56
2013,25, 0.423,298.93, 66.76, 27.46, 47.11
2013,26, 0.419,299.37, 66.65, 28.59, 47.62
2013,27, 0.414,299.69, 67.72, 26.78, 47.25
2013,28, 0.409,299.98, 68.85, 26.59, 47.72
2013,29, 0.406,299.89, 69.50, 29.24, 49.37
2013,30, 0.401,299.76, 69.52, 31.28, 50.40
2013,31, 0.391,299.64, 69.23, 32.44, 50.83
2013,32, 0.381,299.50, 67.92, 32.30, 50.11
2013,33, 0.370,298.83, 66.01, 35.24, 50.63
2013,34, 0.365,297.75, 66.24, 40.80, 53.52
2013,35, 0.360,296.48, 66.75, 44.84, 55.79
2013,36, 0.355,294.72, 67.72, 48.31, 58.02
2013,37, 0.353,293.08, 69.58, 51.53, 60.55
2013,38, 0.350,291.64, 71.99, 54.51, 63.25
2013,39, 0.345,290.33, 74.97, 53.61, 64.29
2013,40, 0.336,289.24, 77.93, 47.66, 62.80
2013,41, 0.322,287.83, 80.00, 44.14, 62.07
2013,42, 0.303,286.63, 81.61, 40.93, 61.27
2013,43, 0.285,285.84, 83.21, 32.13, 57.67
2013,44, 0.262,285.34, 83.26, 22.73, 52.99
2013,45, 0.244,284.74, 83.64, 15.69, 49.67
2013,46, 0.220,283.09, 80.39, 15.36, 47.88
2013,47, 0.200,280.90, 77.52, 17.97, 47.75
2013,48, 0.184,278.97, 74.89, 20.38, 47.63
2013,49, 0.171,277.82, 74.49, 19.66, 47.07
2013,50, 0.163,277.02, 76.98, 17.97, 47.47
2013,51, 0.162,276.86, 82.36, 15.56, 48.96
2013,52, 0.166,277.24, 86.78, 12.74, 49.76
2014, 1, 0.173,278.24, 89.70,  7.83, 48.77
2014, 2, 0.183,278.96, 92.44,  5.86, 49.15
2014, 3, 0.193,279.48, 94.25,  5.20, 49.72
2014, 4, 0.203,280.56, 96.73,  3.29, 50.01
2014, 5, 0.210,281.56, 97.70,  2.41, 50.05
2014, 6, 0.216,282.58, 97.90,  1.69, 49.80
2014, 7, 0.225,283.90, 98.43,  1.01, 49.72
2014, 8, 0.235,285.29, 98.53,  0.68, 49.60
2014, 9, 0.248,286.42, 98.67,  0.90, 49.78
2014,10, 0.265,287.38, 99.10,  1.25, 50.17
2014,11, 0.283,288.27, 99.44,  2.63, 51.03
2014,12, 0.302,289.10, 99.50,  5.66, 52.58
2014,13, 0.320,289.90, 99.52, 10.39, 54.95
2014,14, 0.339,290.96, 99.38, 11.54, 55.46
2014,15, 0.359,291.80, 99.02, 13.70, 56.36
2014,16, 0.380,292.54, 98.03, 16.24, 57.13
2014,17, 0.401,293.46, 94.04, 20.98, 57.51
2014,18, 0.414,294.26, 89.10, 25.54, 57.32
2014,19, 0.423,295.14, 83.64, 24.62, 54.13
2014,20, 0.425,295.84, 78.24, 26.50, 52.37
2014,21, 0.426,296.70, 74.35, 23.74, 49.05
2014,22, 0.426,297.26, 70.28, 24.47, 47.38
2014,23, 0.424,297.58, 67.60, 27.54, 47.57
2014,24, 0.422,298.09, 66.00, 29.67, 47.83
2014,25, 0.421,298.60, 65.73, 30.63, 48.18
2014,26, 0.420,299.18, 66.90, 30.32, 48.61
2014,27, 0.417,299.56, 68.40, 27.78, 48.09
2014,28, 0.410,300.17, 69.14, 24.10, 46.62
2014,29, 0.406,300.79, 69.37, 20.19, 44.78
2014,30, 0.399,300.98, 68.72, 18.83, 43.78
2014,31, 0.389,300.70, 68.44, 21.36, 44.90
2014,32, 0.383,300.32, 68.57, 24.25, 46.41
2014,33, 0.376,299.76, 67.81, 26.34, 47.07
2014,34, 0.369,299.29, 67.57, 26.01, 46.79
2014,35, 0.359,298.57, 66.46, 24.41, 45.44
2014,36, 0.349,297.46, 65.39, 22.59, 43.99
2014,37, 0.339,296.26, 64.79, 21.93, 43.36
2014,38, 0.329,294.95, 64.79, 22.87, 43.83
2014,39, 0.320,293.57, 65.86, 24.47, 45.16
2014,40, 0.310,291.93, 68.07, 25.84, 46.96
2014,41, 0.300,289.90, 70.96, 29.10, 50.03
2014,42, 0.287,288.32, 74.40, 29.98, 52.19
2014,43, 0.270,287.25, 76.94, 24.09, 50.51
2014,44, 0.247,285.90, 76.78, 20.06, 48.42
2014,45, 0.233,284.29, 78.75, 18.96, 48.86
2014,46, 0.212,282.94, 76.63, 16.40, 46.51
2014,47, 0.194,281.25, 74.54, 16.42, 45.48
2014,48, 0.180,280.38, 72.75, 14.08, 43.41
2014,49, 0.168,279.57, 72.96, 12.22, 42.59
2014,50, 0.163,279.55, 77.68,  6.78, 42.23
2014,51, 0.159,279.20, 81.38,  5.01, 43.20
2014,52, 0.156,278.42, 81.41,  7.52, 44.46
2015, 1, 0.158,278.10, 80.69,  9.13, 44.91
2015, 2, 0.162,278.39, 80.06,  8.94, 44.50
2015, 3, 0.169,279.15, 80.39,  7.00, 43.69
2015, 4, 0.176,279.80, 81.11,  6.54, 43.83
2015, 5, 0.179,279.76, 80.12,  9.80, 44.96
2015, 6, 0.186,280.39, 81.42, 10.73, 46.08
2015, 7, 0.196,281.23, 83.04, 12.94, 47.99
2015, 8, 0.206,282.46, 84.08, 14.55, 49.32
2015, 9, 0.219,284.18, 85.08, 12.54, 48.81
2015,10, 0.229,285.26, 83.28, 13.09, 48.19
2015,11, 0.237,285.77, 79.77, 17.43, 48.60
2015,12, 0.249,286.18, 77.77, 24.38, 51.07
2015,13, 0.262,286.77, 76.44, 33.13, 54.79
2015,14, 0.278,287.93, 76.23, 35.19, 55.71
2015,15, 0.292,289.24, 74.80, 36.35, 55.58
2015,16, 0.310,290.53, 73.76, 35.23, 54.49
2015,17, 0.346,291.76, 76.15, 37.78, 56.97
2015,18, 0.383,292.90, 79.34, 39.82, 59.58
2015,19, 0.411,293.96, 79.96, 37.89, 58.93
2015,20, 0.432,294.68, 80.37, 40.27, 60.32
2015,21, 0.449,295.54, 81.37, 38.46, 59.91
2015,22, 0.459,295.82, 81.10, 42.95, 62.03
2015,23, 0.463,295.96, 80.67, 47.63, 64.15
2015,24, 0.466,296.37, 80.92, 51.42, 66.17
2015,25, 0.469,296.69, 81.59, 53.71, 67.65
2015,26, 0.470,297.07, 82.85, 54.34, 68.59
2015,27, 0.468,297.52, 84.80, 50.98, 67.89
2015,28, 0.465,298.37, 86.35, 44.30, 65.33
2015,29, 0.463,299.42, 87.61, 35.98, 61.80
2015,30, 0.457,300.20, 87.81, 29.19, 58.50
2015,31, 0.446,300.59, 87.03, 24.36, 55.70
2015,32, 0.436,301.00, 86.27, 18.88, 52.58
2015,33, 0.426,301.11, 83.85, 14.03, 48.94
2015,34, 0.416,300.79, 82.49, 11.74, 47.12
2015,35, 0.403,300.10, 80.40,  9.90, 45.15
2015,36, 0.391,299.22, 78.96,  6.62, 42.79
2015,37, 0.379,298.14, 77.78,  5.75, 41.77
2015,38, 0.363,296.83, 75.91,  6.79, 41.35
2015,39, 0.344,295.10, 74.07, 12.03, 43.05
2015,40, 0.326,293.01, 73.70, 17.30, 45.50
2015,41, 0.307,290.39, 73.60, 24.34, 48.97
2015,42, 0.286,288.32, 74.34, 27.25, 50.80
2015,43, 0.266,286.59, 75.25, 26.09, 50.67
2015,44, 0.244,285.37, 75.36, 21.67, 48.51
2015,45, 0.228,284.46, 76.68, 16.70, 46.69
2015,46, 0.206,283.05, 73.89, 15.12, 44.51
2015,47, 0.189,281.43, 71.98, 14.84, 43.41
2015,48, 0.175,280.26, 70.63, 14.14, 42.38
2015,49, 0.166,278.79, 72.14, 15.61, 43.88
2015,50, 0.160,277.70, 76.28, 15.31, 45.80
2015,51, 0.158,276.85, 80.56, 16.20, 48.38
2015,52, 0.160,275.97, 83.87, 19.36, 51.62
2016, 1, 0.161,274.80, 82.92, 25.22, 54.07
2016, 2, 0.160,273.34, 78.99, 32.08, 55.53
2016, 3, 0.164,274.14, 78.47, 28.66, 53.56
2016, 4, 0.170,275.52, 78.40, 24.93, 51.66
2016, 5, 0.173,275.94, 77.37, 26.20, 51.79
2016, 6, 0.173,276.66, 75.09, 26.97, 51.03
2016, 7, 0.173,277.60, 71.51, 29.69, 50.60
2016, 8, 0.177,278.77, 69.80, 32.64, 51.22
2016, 9, 0.177,279.58, 65.90, 36.55, 51.23
2016,10, 0.189,281.46, 65.67, 35.04, 50.36
2016,11, 0.241,284.74, 81.47, 24.73, 53.10
2016,12, 0.262,286.70, 82.99, 22.09, 52.54
2016,13, 0.285,288.40, 85.20, 22.07, 53.64
2016,14, 0.304,289.55, 85.49, 23.25, 54.37
2016,15, 0.325,290.10, 86.17, 29.46, 57.81
2016,16, 0.354,291.20, 88.83, 28.70, 58.77
2016,17, 0.396,292.08, 92.40, 34.42, 63.41
2016,18, 0.426,292.71, 92.98, 42.11, 67.54
2016,19, 0.441,293.64, 89.58, 42.12, 65.85
2016,20, 0.447,294.33, 85.11, 44.21, 64.66
2016,21, 0.451,294.97, 81.97, 44.06, 63.01
2016,22, 0.451,295.74, 78.19, 42.32, 60.26
2016,23, 0.446,296.44, 74.67, 40.49, 57.58
2016,24, 0.439,297.56, 71.18, 35.75, 53.46
2016,25, 0.431,298.87, 68.61, 27.21, 47.91
2016,26, 0.426,299.88, 68.43, 23.17, 45.80
2016,27, 0.418,300.64, 68.54, 17.69, 43.12
2016,28, 0.408,300.95, 67.90, 17.33, 42.62
2016,29, 0.402,301.24, 67.56, 16.67, 42.12
2016,30, 0.395,301.30, 67.03, 17.07, 42.05
2016,31, 0.385,301.15, 66.91, 18.30, 42.61
2016,32, 0.377,300.82, 66.58, 20.22, 43.40
2016,33, 0.369,300.32, 65.40, 21.11, 43.26
2016,34, 0.363,299.56, 65.61, 23.02, 44.31
2016,35, 0.353,298.94, 64.81, 20.02, 42.42
2016,36, 0.343,297.84, 63.84, 18.48, 41.16
2016,37, 0.330,296.58, 62.04, 18.71, 40.37
2016,38, 0.317,295.36, 60.82, 19.43, 40.12
2016,39, 0.303,293.78, 60.48, 22.84, 41.66
2016,40, 0.289,292.09, 60.87, 24.41, 42.64
2016,41, 0.274,289.86, 61.93, 28.89, 45.41
2016,42, 0.256,287.48, 63.25, 33.69, 48.47
2016,43, 0.236,285.40, 63.81, 33.98, 48.89
2016,44, 0.216,283.41, 64.42, 33.15, 48.78
2016,45, 0.205,281.44, 67.01, 32.86, 49.93
2016,46, 0.186,279.32, 65.21, 33.75, 49.48
2016,47, 0.169,276.87, 62.67, 36.67, 49.67
2016,48, 0.153,274.55, 59.98, 40.87, 50.42
2016,49, 0.144,273.18, 60.41, 41.07, 50.74
2016,50, 0.133,271.95, 60.52, 40.98, 50.75
2016,51, 0.128,271.25, 61.90, 41.24, 51.57
2016,52, 0.127,270.49, 63.13, 43.18, 53.15
2017, 1, 0.133,270.56, 65.41, 42.79, 54.10
2017, 2, 0.143,271.55, 68.66, 38.77, 53.72
2017, 3, 0.152,272.95, 71.06, 33.20, 52.13
2017, 4, 0.162,275.20, 73.79, 26.11, 49.95
2017, 5, 0.170,276.30, 75.72, 24.43, 50.07
2017, 6, 0.179,278.40, 78.11, 19.53, 48.82
2017, 7, 0.188,280.80, 79.41, 15.26, 47.34
2017, 8, 0.195,282.78, 79.04, 13.15, 46.10
2017, 9, 0.206,284.47, 79.36, 11.32, 45.34
2017,10, 0.219,286.01, 78.72,  9.51, 44.11
2017,11, 0.229,287.30, 76.60,  8.74, 42.67
2017,12, 0.249,288.64, 77.99,  8.18, 43.09
2017,13, 0.270,289.84, 79.93,  9.24, 44.58
2017,14, 0.290,290.80, 80.60, 11.33, 45.97
2017,15, 0.310,291.58, 81.08, 14.79, 47.94
2017,16, 0.332,292.18, 81.15, 19.13, 50.14
2017,17, 0.365,292.48, 81.92, 30.60, 56.26
2017,18, 0.398,292.78, 83.74, 40.81, 62.28
2017,19, 0.430,293.48, 85.83, 42.69, 64.26
2017,20, 0.453,293.96, 87.03, 47.26, 67.14
2017,21, 0.468,294.56, 87.48, 47.79, 67.63
2017,22, 0.475,294.93, 86.39, 50.96, 68.67
2017,23, 0.477,295.44, 85.01, 51.73, 68.37
2017,24, 0.477,296.38, 84.26, 49.46, 66.86
2017,25, 0.476,296.95, 83.61, 49.03, 66.32
2017,26, 0.473,297.42, 83.63, 48.56, 66.09
2017,27, 0.465,297.76, 83.62, 45.65, 64.63
2017,28, 0.457,298.18, 83.70, 43.03, 63.37
2017,29, 0.450,298.49, 83.04, 41.65, 62.34
2017,30, 0.441,298.88, 81.88, 38.61, 60.25
2017,31, 0.429,299.05, 81.07, 37.05, 59.06
2017,32, 0.421,298.90, 80.76, 37.47, 59.11
2017,33, 0.415,298.61, 79.63, 37.73, 58.67
2017,34, 0.409,298.37, 79.60, 35.41, 57.50
2017,35, 0.398,298.20, 78.27, 28.12, 53.19
2017,36, 0.385,297.49, 76.68, 22.40, 49.54
2017,37, 0.375,296.49, 76.09, 20.32, 48.21
2017,38, 0.363,295.45, 75.47, 19.32, 47.39
2017,39, 0.343,293.64, 73.31, 24.40, 48.85
2017,40, 0.324,291.66, 72.66, 27.95, 50.30
2017,41, 0.304,289.29, 72.35, 33.03, 52.69
2017,42, 0.278,287.14, 71.33, 36.54, 53.94
2017,43, 0.249,285.33, 69.01, 34.96, 51.98
2017,44, 0.215,284.17, 63.84, 28.54, 46.19
2017,45, 0.199,282.31, 64.15, 28.28, 46.21
2017,46, 0.182,281.47, 62.66, 22.46, 42.56
2017,47, 0.165,280.48, 60.75, 18.56, 39.65
2017,48, 0.151,279.79, 58.64, 15.46, 37.05
2017,49, 0.142,279.19, 59.40, 13.08, 36.24
2017,50, 0.137,278.76, 62.63,  9.65, 36.14
2017,51, 0.140,278.72, 69.46,  6.64, 38.05
2017,52, 0.148,279.08, 74.71,  8.86, 41.78
2018, 1, 0.154,278.65, 81.84,  3.84, 42.84
2018, 2, 0.161,277.75, 83.82,  7.03, 45.42
2018, 3, 0.168,277.61, 83.79, 11.24, 47.52
2018, 4, 0.177,278.64, 84.30, 12.08, 48.19
2018, 5, 0.182,278.86, 85.85, 10.70, 48.27
2018, 6, 0.187,279.43, 85.78, 12.33, 49.05
2018, 7, 0.194,280.71, 85.00, 14.81, 49.91
2018, 8, 0.201,281.81, 84.69, 15.55, 50.12
2018, 9, 0.210,282.93, 84.64, 16.35, 50.50
2018,10, 0.222,283.92, 83.22, 19.57, 51.40
2018,11, 0.242,285.41, 81.26, 22.62, 51.94
2018,12, 0.260,287.11, 82.08, 19.86, 50.97
2018,13, 0.280,288.70, 82.72, 18.48, 50.60
2018,14, 0.304,290.40, 84.99, 15.24, 50.11
2018,15, 0.328,291.74, 87.24, 12.84, 50.04
2018,16, 0.352,292.82, 87.58, 12.14, 49.86
2018,17, 0.382,293.74, 87.43, 16.42, 51.93
2018,18, 0.406,294.46, 86.23, 22.88, 54.56
2018,19, 0.425,295.23, 84.08, 22.88, 53.48
2018,20, 0.436,295.67, 81.65, 28.37, 55.01
2018,21, 0.444,296.25, 80.04, 28.98, 54.51
2018,22, 0.448,297.14, 77.41, 26.53, 51.97
2018,23, 0.448,297.73, 75.05, 27.02, 51.03
2018,24, 0.446,298.07, 73.71, 30.57, 52.14
2018,25, 0.445,298.50, 73.20, 31.98, 52.59
2018,26, 0.442,298.88, 73.72, 33.82, 53.77
2018,27, 0.438,298.73, 75.29, 36.52, 55.91
2018,28, 0.435,298.67, 77.48, 39.06, 58.27
2018,29, 0.434,298.74, 78.79, 40.29, 59.54
2018,30, 0.430,298.90, 79.22, 39.27, 59.24
2018,31, 0.424,298.95, 79.84, 38.65, 59.25
